Date,Symbol,Close
7/8/2003,TELCO,210.85
7/9/2003,TELCO,209.6
7/10/2003,TELCO,214.4
7/11/2003,TELCO,216.5
7/14/2003,TELCO,217.7
7/15/2003,TELCO,214.7
7/16/2003,TELCO,220.95
7/17/2003,TELCO,217.75
7/18/2003,TELCO,225.55
7/21/2003,TELCO,215.7
7/22/2003,TELCO,208.05
7/23/2003,TELCO,213.3
7/24/2003,TELCO,213.1
7/25/2003,TELCO,222.55
7/28/2003,TELCO,229.35
7/29/2003,TELCO,230.35
7/30/2003,TELCO,232.3
7/31/2003,TELCO,225.9
8/1/2003,TELCO,238.6
8/4/2003,TELCO,241.8
8/5/2003,TELCO,233.55
8/6/2003,TELCO,231.65
8/7/2003,TELCO,240.75
8/8/2003,TELCO,245.75
8/11/2003,TELCO,247.25
8/12/2003,TELCO,245.6
8/13/2003,TELCO,248.05
8/14/2003,TELCO,254.4
8/18/2003,TELCO,259.3
8/19/2003,TELCO,256.55
8/20/2003,TELCO,258.3
8/21/2003,TELCO,261.1
8/22/2003,TELCO,262.25
8/25/2003,TELCO,257.9
8/26/2003,TELCO,270.35
8/27/2003,TELCO,274.9
8/28/2003,TELCO,273.9
8/29/2003,TELCO,281.05
9/1/2003,TELCO,280.15
9/2/2003,TELCO,286.7
9/3/2003,TELCO,277.45
9/4/2003,TELCO,274.25
9/5/2003,TELCO,283.4
9/8/2003,TELCO,290.1
9/9/2003,TELCO,282.85
9/10/2003,TELCO,287.25
9/11/2003,TELCO,285.5
9/12/2003,TELCO,279.7
9/15/2003,TELCO,269.6
9/16/2003,TELCO,281.45
9/17/2003,TELCO,279.8
9/18/2003,TELCO,267.1
9/19/2003,TELCO,273
9/22/2003,TELCO,272.1
9/23/2003,TELCO,289.65
9/24/2003,TELCO,295.9
9/25/2003,TELCO,291.65
9/26/2003,TELCO,301.9
9/29/2003,TELCO,305.8
9/30/2003,TELCO,307.45
10/1/2003,TELCO,313.35
10/3/2003,TELCO,318.55
10/6/2003,TELCO,341.2
10/7/2003,TELCO,347.05
10/8/2003,TELCO,348.85
10/9/2003,TELCO,356.45
10/10/2003,TELCO,372
10/13/2003,TELCO,386.55
10/14/2003,TELCO,368.25
10/15/2003,TELCO,379.5
10/16/2003,TELCO,385
10/17/2003,TELCO,384.15
10/20/2003,TELCO,365.7
10/21/2003,TELCO,362.05
10/22/2003,TELCO,368.1
10/23/2003,TELCO,361.1
10/24/2003,TELCO,375.95
10/25/2003,TELCO,383.3
10/27/2003,TELCO,366.4
10/28/2003,TELCO,362.55
10/29/2003,TELCO,364.8
10/30/2003,TELCO,364.35
10/31/2003,TELCO,374.5
11/3/2003,TELCO,390.8
11/4/2003,TELCO,381.45
11/5/2003,TELCO,383.15
11/6/2003,TELCO,378.75
11/7/2003,TELCO,372.55
11/10/2003,TELCO,371.55
11/11/2003,TELCO,368.5
11/12/2003,TELCO,374.7
11/13/2003,TELCO,375.7
11/14/2003,TELCO,365.3
11/15/2003,TELCO,368.95
11/17/2003,TELCO,386.55
11/18/2003,TELCO,383.8
11/19/2003,TELCO,378.6
11/20/2003,TELCO,376.05
11/21/2003,TELCO,386.6
11/24/2003,TELCO,393.5
11/25/2003,TELCO,408.35
11/27/2003,TELCO,407
11/28/2003,TELCO,408.55
12/1/2003,TELCO,424.55
12/2/2003,TELCO,425
12/3/2003,TELCO,424.75
12/4/2003,TELCO,424.95
12/5/2003,TELCO,414.65
12/8/2003,TELCO,415.55
12/9/2003,TELCO,423.35
12/10/2003,TELCO,421.1
12/11/2003,TELCO,416.15
12/12/2003,TELCO,419.75
12/15/2003,TELCO,423.95
12/16/2003,TELCO,420.2
12/17/2003,TELCO,423.6
12/18/2003,TELCO,433.5
12/19/2003,TELCO,435.15
12/22/2003,TELCO,432.55
12/23/2003,TELCO,431.5
12/24/2003,TELCO,430.95
12/26/2003,TATAMOTORS,438.6
12/29/2003,TATAMOTORS,447.8
12/30/2003,TATAMOTORS,442.4
12/31/2003,TATAMOTORS,452.05
1/1/2004,TATAMOTORS,454.45
1/2/2004,TATAMOTORS,456.4
1/5/2004,TATAMOTORS,454.85
1/6/2004,TATAMOTORS,454.45
1/7/2004,TATAMOTORS,446.45
1/8/2004,TATAMOTORS,464.75
1/9/2004,TATAMOTORS,466.35
1/12/2004,TATAMOTORS,467.65
1/13/2004,TATAMOTORS,493.95
1/14/2004,TATAMOTORS,508.85
1/15/2004,TATAMOTORS,490.55
1/16/2004,TATAMOTORS,487.5
1/19/2004,TATAMOTORS,508.3
1/20/2004,TATAMOTORS,488.6
1/21/2004,TATAMOTORS,459.05
1/22/2004,TATAMOTORS,422.3
1/23/2004,TATAMOTORS,466.3
1/27/2004,TATAMOTORS,510.55
1/28/2004,TATAMOTORS,518.1
1/29/2004,TATAMOTORS,528.9
1/30/2004,TATAMOTORS,520.4
2/3/2004,TATAMOTORS,509.6
2/4/2004,TATAMOTORS,544.4
2/5/2004,TATAMOTORS,517
2/6/2004,TATAMOTORS,532
2/9/2004,TATAMOTORS,542.1
2/10/2004,TATAMOTORS,534.2
2/11/2004,TATAMOTORS,542.4
2/12/2004,TATAMOTORS,541.1
2/13/2004,TATAMOTORS,553.9
2/16/2004,TATAMOTORS,560.15
2/17/2004,TATAMOTORS,559.3
2/18/2004,TATAMOTORS,563.5
2/19/2004,TATAMOTORS,543.8
2/20/2004,TATAMOTORS,552.1
2/23/2004,TATAMOTORS,526.95
2/24/2004,TATAMOTORS,525.95
2/25/2004,TATAMOTORS,497.95
2/26/2004,TATAMOTORS,496.45
2/27/2004,TATAMOTORS,508.85
3/1/2004,TATAMOTORS,523
3/3/2004,TATAMOTORS,537.05
3/4/2004,TATAMOTORS,521.45
3/5/2004,TATAMOTORS,533.05
3/8/2004,TATAMOTORS,534.55
3/9/2004,TATAMOTORS,520.45
3/10/2004,TATAMOTORS,504.2
3/11/2004,TATAMOTORS,486.55
3/12/2004,TATAMOTORS,489.3
3/15/2004,TATAMOTORS,470.05
3/16/2004,TATAMOTORS,458.85
3/17/2004,TATAMOTORS,467.3
3/18/2004,TATAMOTORS,452.05
3/19/2004,TATAMOTORS,456.8
3/22/2004,TATAMOTORS,434.65
3/23/2004,TATAMOTORS,431.8
3/24/2004,TATAMOTORS,438.25
3/25/2004,TATAMOTORS,449.45
3/26/2004,TATAMOTORS,466.35
3/29/2004,TATAMOTORS,472.95
3/30/2004,TATAMOTORS,469.5
3/31/2004,TATAMOTORS,485.85
4/1/2004,TATAMOTORS,494.7
4/2/2004,TATAMOTORS,496.45
4/5/2004,TATAMOTORS,509.25
4/6/2004,TATAMOTORS,500.65
4/7/2004,TATAMOTORS,497.85
4/8/2004,TATAMOTORS,502.35
4/12/2004,TATAMOTORS,499.15
4/13/2004,TATAMOTORS,510.5
4/15/2004,TATAMOTORS,510.15
4/16/2004,TATAMOTORS,508.8
4/17/2004,TATAMOTORS,505.6
4/19/2004,TATAMOTORS,487.95
4/20/2004,TATAMOTORS,492.1
4/21/2004,TATAMOTORS,512.5
4/22/2004,TATAMOTORS,525.2
4/23/2004,TATAMOTORS,518.8
4/27/2004,TATAMOTORS,481.35
4/28/2004,TATAMOTORS,484.65
4/29/2004,TATAMOTORS,478.65
4/30/2004,TATAMOTORS,472.4
5/3/2004,TATAMOTORS,465.45
5/4/2004,TATAMOTORS,474.45
5/5/2004,TATAMOTORS,482.15
5/6/2004,TATAMOTORS,484.65
5/7/2004,TATAMOTORS,476.75
5/10/2004,TATAMOTORS,458.2
5/11/2004,TATAMOTORS,428.65
5/12/2004,TATAMOTORS,440.5
5/13/2004,TATAMOTORS,445.1
5/14/2004,TATAMOTORS,414.25
5/17/2004,TATAMOTORS,372.9
5/18/2004,TATAMOTORS,401.25
5/19/2004,TATAMOTORS,420.9
5/20/2004,TATAMOTORS,420.85
5/21/2004,TATAMOTORS,419.95
5/24/2004,TATAMOTORS,444.7
5/25/2004,TATAMOTORS,429.25
5/26/2004,TATAMOTORS,422.05
5/27/2004,TATAMOTORS,411.05
5/28/2004,TATAMOTORS,386.9
5/31/2004,TATAMOTORS,366.7
6/1/2004,TATAMOTORS,395.25
6/2/2004,TATAMOTORS,392.6
6/3/2004,TATAMOTORS,375.1
6/4/2004,TATAMOTORS,390.9
6/7/2004,TATAMOTORS,395.8
6/8/2004,TATAMOTORS,406.7
6/9/2004,TATAMOTORS,412.35
6/10/2004,TATAMOTORS,405.7
6/11/2004,TATAMOTORS,393.5
6/14/2004,TATAMOTORS,387.5
6/15/2004,TATAMOTORS,396.2
6/16/2004,TATAMOTORS,389.8
6/17/2004,TATAMOTORS,402.2
6/18/2004,TATAMOTORS,397.4
6/21/2004,TATAMOTORS,390.75
6/22/2004,TATAMOTORS,385.3
6/23/2004,TATAMOTORS,371
6/24/2004,TATAMOTORS,372
6/25/2004,TATAMOTORS,380.15
6/28/2004,TATAMOTORS,384.35
6/29/2004,TATAMOTORS,381.55
6/30/2004,TATAMOTORS,380.3
7/1/2004,TATAMOTORS,389.5
7/2/2004,TATAMOTORS,385.3
7/5/2004,TATAMOTORS,377.75
7/6/2004,TATAMOTORS,384.9
7/7/2004,TATAMOTORS,392.55
7/8/2004,TATAMOTORS,394.5
7/9/2004,TATAMOTORS,415.45
7/12/2004,TATAMOTORS,425.1
7/13/2004,TATAMOTORS,405.2
7/14/2004,TATAMOTORS,398.2
7/15/2004,TATAMOTORS,407.2
7/16/2004,TATAMOTORS,413.75
7/19/2004,TATAMOTORS,407.65
7/20/2004,TATAMOTORS,401.65
7/21/2004,TATAMOTORS,403.5
7/22/2004,TATAMOTORS,400.5
7/23/2004,TATAMOTORS,408.8
7/26/2004,TATAMOTORS,418.75
7/27/2004,TATAMOTORS,414
7/28/2004,TATAMOTORS,413.4
7/29/2004,TATAMOTORS,405.4
7/30/2004,TATAMOTORS,423.1
8/2/2004,TATAMOTORS,424.9
8/3/2004,TATAMOTORS,427.7
8/4/2004,TATAMOTORS,425.95
8/5/2004,TATAMOTORS,435.95
8/6/2004,TATAMOTORS,425.2
8/9/2004,TATAMOTORS,426.25
8/10/2004,TATAMOTORS,433.65
8/11/2004,TATAMOTORS,421.75
8/12/2004,TATAMOTORS,409.05
8/13/2004,TATAMOTORS,400.7
8/16/2004,TATAMOTORS,393.7
8/17/2004,TATAMOTORS,394.5
8/18/2004,TATAMOTORS,386.1
8/19/2004,TATAMOTORS,396.25
8/20/2004,TATAMOTORS,382.4
8/23/2004,TATAMOTORS,372.95
8/24/2004,TATAMOTORS,381.65
8/25/2004,TATAMOTORS,383.15
8/26/2004,TATAMOTORS,383.6
8/27/2004,TATAMOTORS,377
8/30/2004,TATAMOTORS,389.05
8/31/2004,TATAMOTORS,390.6
9/1/2004,TATAMOTORS,392.65
9/2/2004,TATAMOTORS,386.45
9/3/2004,TATAMOTORS,383.65
9/6/2004,TATAMOTORS,391.85
9/7/2004,TATAMOTORS,392.15
9/8/2004,TATAMOTORS,399.15
9/9/2004,TATAMOTORS,394.85
9/10/2004,TATAMOTORS,395.7
9/13/2004,TATAMOTORS,393.8
9/14/2004,TATAMOTORS,390.7
9/15/2004,TATAMOTORS,385.95
9/16/2004,TATAMOTORS,389.05
9/17/2004,TATAMOTORS,405.7
9/20/2004,TATAMOTORS,411.05
9/21/2004,TATAMOTORS,413.8
9/22/2004,TATAMOTORS,412.55
9/23/2004,TATAMOTORS,410.1
9/24/2004,TATAMOTORS,411.65
9/27/2004,TATAMOTORS,409.7
9/28/2004,TATAMOTORS,396.2
9/29/2004,TATAMOTORS,395.35
9/30/2004,TATAMOTORS,403.25
10/1/2004,TATAMOTORS,417.45
10/4/2004,TATAMOTORS,422.2
10/5/2004,TATAMOTORS,437.1
10/6/2004,TATAMOTORS,427.15
10/7/2004,TATAMOTORS,429.7
10/8/2004,TATAMOTORS,423.65
10/9/2004,TATAMOTORS,424.25
10/11/2004,TATAMOTORS,415.9
10/12/2004,TATAMOTORS,406.95
10/14/2004,TATAMOTORS,406.7
10/15/2004,TATAMOTORS,402.8
10/18/2004,TATAMOTORS,405.85
10/19/2004,TATAMOTORS,416.25
10/20/2004,TATAMOTORS,411.45
10/21/2004,TATAMOTORS,409.6
10/25/2004,TATAMOTORS,392.95
10/26/2004,TATAMOTORS,403.3
10/27/2004,TATAMOTORS,409.05
10/28/2004,TATAMOTORS,418.15
10/29/2004,TATAMOTORS,416.75
11/1/2004,TATAMOTORS,415.8
11/2/2004,TATAMOTORS,419.4
11/3/2004,TATAMOTORS,419.5
11/4/2004,TATAMOTORS,417.7
11/5/2004,TATAMOTORS,420.55
11/8/2004,TATAMOTORS,429.65
11/9/2004,TATAMOTORS,425.15
11/10/2004,TATAMOTORS,428.9
11/11/2004,TATAMOTORS,431.35
11/12/2004,TATAMOTORS,430.25
11/16/2004,TATAMOTORS,439.6
11/17/2004,TATAMOTORS,445.05
11/18/2004,TATAMOTORS,444.85
11/19/2004,TATAMOTORS,435.85
11/22/2004,TATAMOTORS,431.2
11/23/2004,TATAMOTORS,444.05
11/24/2004,TATAMOTORS,458.25
11/25/2004,TATAMOTORS,467
11/29/2004,TATAMOTORS,490
11/30/2004,TATAMOTORS,483.6
12/1/2004,TATAMOTORS,479.45
12/2/2004,TATAMOTORS,490.2
12/3/2004,TATAMOTORS,492.7
12/6/2004,TATAMOTORS,495.3
12/7/2004,TATAMOTORS,493.25
12/8/2004,TATAMOTORS,483.5
12/9/2004,TATAMOTORS,489.95
12/10/2004,TATAMOTORS,483.55
12/13/2004,TATAMOTORS,482.1
12/14/2004,TATAMOTORS,487.35
12/15/2004,TATAMOTORS,494.65
12/16/2004,TATAMOTORS,501.15
12/17/2004,TATAMOTORS,493.65
12/20/2004,TATAMOTORS,494.1
12/21/2004,TATAMOTORS,503.75
12/22/2004,TATAMOTORS,503.6
12/23/2004,TATAMOTORS,510.5
12/24/2004,TATAMOTORS,512.15
12/27/2004,TATAMOTORS,512
12/28/2004,TATAMOTORS,510.5
12/29/2004,TATAMOTORS,508
12/30/2004,TATAMOTORS,496.95
12/31/2004,TATAMOTORS,505.25
1/3/2005,TATAMOTORS,520.45
1/4/2005,TATAMOTORS,519.8
1/5/2005,TATAMOTORS,503.7
1/6/2005,TATAMOTORS,493.2
1/7/2005,TATAMOTORS,492.75
1/10/2005,TATAMOTORS,475
1/11/2005,TATAMOTORS,480.15
1/12/2005,TATAMOTORS,473.65
1/13/2005,TATAMOTORS,487.3
1/14/2005,TATAMOTORS,483.1
1/17/2005,TATAMOTORS,472.85
1/18/2005,TATAMOTORS,468.2
1/19/2005,TATAMOTORS,461.25
1/20/2005,TATAMOTORS,472.55
1/24/2005,TATAMOTORS,462.25
1/25/2005,TATAMOTORS,478.35
1/27/2005,TATAMOTORS,480.6
1/28/2005,TATAMOTORS,492
1/31/2005,TATAMOTORS,504.4
2/1/2005,TATAMOTORS,492.7
2/2/2005,TATAMOTORS,485.55
2/3/2005,TATAMOTORS,493.2
2/4/2005,TATAMOTORS,490.5
2/7/2005,TATAMOTORS,492.65
2/8/2005,TATAMOTORS,492.3
2/9/2005,TATAMOTORS,499.95
2/10/2005,TATAMOTORS,500.4
2/11/2005,TATAMOTORS,504.05
2/14/2005,TATAMOTORS,508.35
2/15/2005,TATAMOTORS,507.55
2/16/2005,TATAMOTORS,491.85
2/17/2005,TATAMOTORS,488.6
2/18/2005,TATAMOTORS,478.6
2/21/2005,TATAMOTORS,477
2/22/2005,TATAMOTORS,483.3
2/23/2005,TATAMOTORS,478.3
2/24/2005,TATAMOTORS,471.8
2/25/2005,TATAMOTORS,470.15
2/28/2005,TATAMOTORS,475.95
3/1/2005,TATAMOTORS,465.35
3/2/2005,TATAMOTORS,463.55
3/3/2005,TATAMOTORS,479.1
3/4/2005,TATAMOTORS,487.4
3/7/2005,TATAMOTORS,479
3/8/2005,TATAMOTORS,482.35
3/9/2005,TATAMOTORS,468.3
3/10/2005,TATAMOTORS,467.85
3/11/2005,TATAMOTORS,462.35
3/14/2005,TATAMOTORS,464.85
3/15/2005,TATAMOTORS,456.4
3/16/2005,TATAMOTORS,456.85
3/17/2005,TATAMOTORS,453.2
3/18/2005,TATAMOTORS,460.95
3/21/2005,TATAMOTORS,450.65
3/22/2005,TATAMOTORS,434.5
3/23/2005,TATAMOTORS,423.15
3/24/2005,TATAMOTORS,416.1
3/28/2005,TATAMOTORS,417.95
3/29/2005,TATAMOTORS,407.9
3/30/2005,TATAMOTORS,411.2
3/31/2005,TATAMOTORS,413.7
4/1/2005,TATAMOTORS,433.2
4/4/2005,TATAMOTORS,425.35
4/5/2005,TATAMOTORS,406.4
4/6/2005,TATAMOTORS,412.25
4/7/2005,TATAMOTORS,422.05
4/8/2005,TATAMOTORS,422.7
4/11/2005,TATAMOTORS,418.9
4/12/2005,TATAMOTORS,420.9
4/13/2005,TATAMOTORS,424.3
4/15/2005,TATAMOTORS,410.1
4/18/2005,TATAMOTORS,420.75
4/19/2005,TATAMOTORS,415.25
4/20/2005,TATAMOTORS,432.65
4/21/2005,TATAMOTORS,439.5
4/22/2005,TATAMOTORS,437.1
4/25/2005,TATAMOTORS,444.3
4/26/2005,TATAMOTORS,434.45
4/27/2005,TATAMOTORS,433.15
4/28/2005,TATAMOTORS,427.85
4/29/2005,TATAMOTORS,413.5
5/2/2005,TATAMOTORS,418.75
5/3/2005,TATAMOTORS,424.3
5/4/2005,TATAMOTORS,418.25
5/5/2005,TATAMOTORS,420.3
5/6/2005,TATAMOTORS,425.35
5/9/2005,TATAMOTORS,437.1
5/10/2005,TATAMOTORS,428.15
5/11/2005,TATAMOTORS,429.3
5/12/2005,TATAMOTORS,433.4
5/13/2005,TATAMOTORS,432.5
5/16/2005,TATAMOTORS,448.7
5/17/2005,TATAMOTORS,446.65
5/18/2005,TATAMOTORS,436.8
5/19/2005,TATAMOTORS,435.75
5/20/2005,TATAMOTORS,432.1
5/23/2005,TATAMOTORS,432.95
5/24/2005,TATAMOTORS,445.45
5/25/2005,TATAMOTORS,443.5
5/26/2005,TATAMOTORS,450.2
5/27/2005,TATAMOTORS,440.95
5/30/2005,TATAMOTORS,432.1
5/31/2005,TATAMOTORS,433.05
6/1/2005,TATAMOTORS,438.35
6/2/2005,TATAMOTORS,436.6
6/3/2005,TATAMOTORS,438.4
6/4/2005,TATAMOTORS,437.1
6/6/2005,TATAMOTORS,436.1
6/7/2005,TATAMOTORS,436
6/8/2005,TATAMOTORS,438.25
6/9/2005,TATAMOTORS,435.3
6/10/2005,TATAMOTORS,422.75
6/13/2005,TATAMOTORS,423.95
6/14/2005,TATAMOTORS,419.9
6/15/2005,TATAMOTORS,422.5
6/16/2005,TATAMOTORS,427.2
6/17/2005,TATAMOTORS,419.45
6/20/2005,TATAMOTORS,413.95
6/21/2005,TATAMOTORS,417.55
6/22/2005,TATAMOTORS,425.5
6/23/2005,TATAMOTORS,426.85
6/24/2005,TATAMOTORS,430.75
6/27/2005,TATAMOTORS,432.95
6/28/2005,TATAMOTORS,417.55
6/29/2005,TATAMOTORS,429.75
6/30/2005,TATAMOTORS,425.45
7/1/2005,TATAMOTORS,428.05
7/4/2005,TATAMOTORS,427
7/5/2005,TATAMOTORS,443.4
7/6/2005,TATAMOTORS,443.1
7/7/2005,TATAMOTORS,436.75
7/8/2005,TATAMOTORS,435.1
7/11/2005,TATAMOTORS,448.7
7/12/2005,TATAMOTORS,467.7
7/13/2005,TATAMOTORS,461
7/14/2005,TATAMOTORS,455.5
7/15/2005,TATAMOTORS,463.8
7/18/2005,TATAMOTORS,468.55
7/19/2005,TATAMOTORS,476.75
7/20/2005,TATAMOTORS,470.1
7/21/2005,TATAMOTORS,461.25
7/22/2005,TATAMOTORS,471.55
7/25/2005,TATAMOTORS,473.55
7/26/2005,TATAMOTORS,478.05
7/27/2005,TATAMOTORS,480.25
7/29/2005,TATAMOTORS,480.9
8/1/2005,TATAMOTORS,501.05
8/2/2005,TATAMOTORS,526.9
8/3/2005,TATAMOTORS,510.6
8/4/2005,TATAMOTORS,501.65
8/5/2005,TATAMOTORS,502.75
8/8/2005,TATAMOTORS,478.55
8/9/2005,TATAMOTORS,471.45
8/10/2005,TATAMOTORS,481
8/11/2005,TATAMOTORS,497.3
8/12/2005,TATAMOTORS,499.35
8/16/2005,TATAMOTORS,492.85
8/17/2005,TATAMOTORS,494.35
8/18/2005,TATAMOTORS,492.95
8/19/2005,TATAMOTORS,490.65
8/22/2005,TATAMOTORS,477
8/23/2005,TATAMOTORS,477.85
8/24/2005,TATAMOTORS,473.35
8/25/2005,TATAMOTORS,469.25
8/26/2005,TATAMOTORS,472.65
8/29/2005,TATAMOTORS,464.85
8/30/2005,TATAMOTORS,466.8
8/31/2005,TATAMOTORS,461.45
9/1/2005,TATAMOTORS,469.3
9/2/2005,TATAMOTORS,492.7
9/5/2005,TATAMOTORS,495.45
9/6/2005,TATAMOTORS,495.4
9/8/2005,TATAMOTORS,511.25
9/9/2005,TATAMOTORS,512.15
9/12/2005,TATAMOTORS,510.3
9/13/2005,TATAMOTORS,515.3
9/14/2005,TATAMOTORS,523.35
9/15/2005,TATAMOTORS,520.4
9/16/2005,TATAMOTORS,523.8
9/19/2005,TATAMOTORS,527.9
9/20/2005,TATAMOTORS,522.35
9/21/2005,TATAMOTORS,517.65
9/22/2005,TATAMOTORS,500.15
9/23/2005,TATAMOTORS,512.4
9/26/2005,TATAMOTORS,520.35
9/27/2005,TATAMOTORS,546.1
9/28/2005,TATAMOTORS,536.9
9/29/2005,TATAMOTORS,535.95
9/30/2005,TATAMOTORS,534.25
10/3/2005,TATAMOTORS,553.4
10/4/2005,TATAMOTORS,568.8
10/5/2005,TATAMOTORS,571.2
10/6/2005,TATAMOTORS,555.5
10/7/2005,TATAMOTORS,546.3
10/10/2005,TATAMOTORS,539.15
10/11/2005,TATAMOTORS,558.8
10/13/2005,TATAMOTORS,540.75
10/14/2005,TATAMOTORS,534.45
10/17/2005,TATAMOTORS,526.8
10/18/2005,TATAMOTORS,519.6
10/19/2005,TATAMOTORS,503.8
10/20/2005,TATAMOTORS,501.9
10/21/2005,TATAMOTORS,512.85
10/24/2005,TATAMOTORS,517.85
10/25/2005,TATAMOTORS,520.15
10/26/2005,TATAMOTORS,498.4
10/27/2005,TATAMOTORS,484.25
10/28/2005,TATAMOTORS,461.6
10/31/2005,TATAMOTORS,472
11/1/2005,TATAMOTORS,485.2
11/2/2005,TATAMOTORS,480.75
11/7/2005,TATAMOTORS,493.1
11/8/2005,TATAMOTORS,501.25
11/9/2005,TATAMOTORS,496.1
11/10/2005,TATAMOTORS,498.6
11/11/2005,TATAMOTORS,513.65
11/14/2005,TATAMOTORS,513.65
11/16/2005,TATAMOTORS,519.2
11/17/2005,TATAMOTORS,530.95
11/18/2005,TATAMOTORS,545.95
11/21/2005,TATAMOTORS,545.15
11/22/2005,TATAMOTORS,537.2
11/23/2005,TATAMOTORS,550.25
11/24/2005,TATAMOTORS,556.3
11/25/2005,TATAMOTORS,573.7
11/26/2005,TATAMOTORS,572.85
11/28/2005,TATAMOTORS,586.55
11/29/2005,TATAMOTORS,576.55
11/30/2005,TATAMOTORS,555.8
12/1/2005,TATAMOTORS,572.8
12/2/2005,TATAMOTORS,567.5
12/5/2005,TATAMOTORS,555.8
12/6/2005,TATAMOTORS,548.75
12/7/2005,TATAMOTORS,560.5
12/8/2005,TATAMOTORS,565.3
12/9/2005,TATAMOTORS,576.15
12/12/2005,TATAMOTORS,591.85
12/13/2005,TATAMOTORS,625.55
12/14/2005,TATAMOTORS,616.75
12/15/2005,TATAMOTORS,611.2
12/16/2005,TATAMOTORS,619.1
12/19/2005,TATAMOTORS,623.15
12/20/2005,TATAMOTORS,632.65
12/21/2005,TATAMOTORS,627.5
12/22/2005,TATAMOTORS,635.55
12/23/2005,TATAMOTORS,639.35
12/26/2005,TATAMOTORS,637.1
12/27/2005,TATAMOTORS,659.55
12/28/2005,TATAMOTORS,641.95
12/29/2005,TATAMOTORS,656.05
12/30/2005,TATAMOTORS,653.4
1/2/2006,TATAMOTORS,639.55
1/3/2006,TATAMOTORS,645.45
1/4/2006,TATAMOTORS,659.2
1/5/2006,TATAMOTORS,647.05
1/6/2006,TATAMOTORS,647.1
1/9/2006,TATAMOTORS,645.45
1/10/2006,TATAMOTORS,636.45
1/12/2006,TATAMOTORS,641.95
1/13/2006,TATAMOTORS,643.7
1/16/2006,TATAMOTORS,640.95
1/17/2006,TATAMOTORS,629.4
1/18/2006,TATAMOTORS,617.2
1/19/2006,TATAMOTORS,641.05
1/20/2006,TATAMOTORS,660.9
1/23/2006,TATAMOTORS,644.8
1/24/2006,TATAMOTORS,663.55
1/25/2006,TATAMOTORS,675.85
1/27/2006,TATAMOTORS,690.8
1/30/2006,TATAMOTORS,688.15
1/31/2006,TATAMOTORS,708.45
2/1/2006,TATAMOTORS,706.9
2/2/2006,TATAMOTORS,706.8
2/3/2006,TATAMOTORS,718.35
2/6/2006,TATAMOTORS,733.65
2/7/2006,TATAMOTORS,764.65
2/8/2006,TATAMOTORS,751.45
2/10/2006,TATAMOTORS,754.15
2/13/2006,TATAMOTORS,791.45
2/14/2006,TATAMOTORS,766.7
2/15/2006,TATAMOTORS,770.3
2/16/2006,TATAMOTORS,800.5
2/17/2006,TATAMOTORS,773.35
2/20/2006,TATAMOTORS,782.15
2/21/2006,TATAMOTORS,793.7
2/22/2006,TATAMOTORS,791.35
2/23/2006,TATAMOTORS,785.25
2/24/2006,TATAMOTORS,783.85
2/27/2006,TATAMOTORS,786.45
2/28/2006,TATAMOTORS,816.2
3/1/2006,TATAMOTORS,846.1
3/2/2006,TATAMOTORS,864
3/3/2006,TATAMOTORS,904.95
3/6/2006,TATAMOTORS,927.2
3/7/2006,TATAMOTORS,911.4
3/8/2006,TATAMOTORS,879.45
3/9/2006,TATAMOTORS,876.3
3/10/2006,TATAMOTORS,896
3/13/2006,TATAMOTORS,888.7
3/14/2006,TATAMOTORS,893.6
3/16/2006,TATAMOTORS,919.05
3/17/2006,TATAMOTORS,937.9
3/20/2006,TATAMOTORS,941.35
3/21/2006,TATAMOTORS,906.7
3/22/2006,TATAMOTORS,917.15
3/23/2006,TATAMOTORS,905.65
3/24/2006,TATAMOTORS,909.15
3/27/2006,TATAMOTORS,901.7
3/28/2006,TATAMOTORS,905.4
3/29/2006,TATAMOTORS,903.9
3/30/2006,TATAMOTORS,910.9
3/31/2006,TATAMOTORS,931.85
4/3/2006,TATAMOTORS,972.3
4/4/2006,TATAMOTORS,962.55
4/5/2006,TATAMOTORS,964.6
4/7/2006,TATAMOTORS,927.6
4/10/2006,TATAMOTORS,951.35
4/12/2006,TATAMOTORS,903.25
4/13/2006,TATAMOTORS,907.15
4/17/2006,TATAMOTORS,929.65
4/18/2006,TATAMOTORS,932.4
4/19/2006,TATAMOTORS,923.7
4/20/2006,TATAMOTORS,952.2
4/21/2006,TATAMOTORS,978.9
4/24/2006,TATAMOTORS,959.5
4/25/2006,TATAMOTORS,917.35
4/26/2006,TATAMOTORS,958.85
4/27/2006,TATAMOTORS,938.9
4/28/2006,TATAMOTORS,927.45
4/29/2006,TATAMOTORS,951.55
5/2/2006,TATAMOTORS,957.45
5/3/2006,TATAMOTORS,960.25
5/4/2006,TATAMOTORS,970.25
5/5/2006,TATAMOTORS,968.45
5/8/2006,TATAMOTORS,963.6
5/9/2006,TATAMOTORS,986.25
5/10/2006,TATAMOTORS,975.65
5/11/2006,TATAMOTORS,956.95
5/12/2006,TATAMOTORS,963.15
5/15/2006,TATAMOTORS,917.6
5/16/2006,TATAMOTORS,930.6
5/17/2006,TATAMOTORS,962.2
5/18/2006,TATAMOTORS,878.05
5/19/2006,TATAMOTORS,844.8
5/22/2006,TATAMOTORS,761.8
5/23/2006,TATAMOTORS,779
5/24/2006,TATAMOTORS,782.55
